,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,norm_value,pIC50
1497,CHEMBL3800481,CCOC(Cn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)OCC,100000.0,inactive,444.333,3.2592000000000008,3.0,4.0,100000.0,4.0
1500,CHEMBL1983268,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,1000.0,active,343.3140000000001,2.7495000000000003,2.0,5.0,1000.0,6.0
1501,CHEMBL3805891,CCN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(C)=O)nc4)cc3)cc2C(F)(F)F)CC1,90.0,active,444.333,3.2592000000000008,3.0,4.0,90.0,7.045757490560675
1502,CHEMBL3805865,CCN1CCN(Cc2ccc(NC(=O)COc3ccc(-c4ccc(NC(C)=O)nc4)cc3)cc2C(F)(F)F)CC1,170.0,active,374.194,3.364300000000002,2.0,4.0,170.0,6.769551078621726
1503,,,,,395.26000000000005,4.496600000000002,3.0,2.0,,
1504,,,,,343.3140000000001,2.7495000000000003,2.0,5.0,,
1505,CHEMBL3804921,CC(=O)Nc1ccc(-c2ccc(NCC(=O)Nc3ccc(CN4CCNCC4)c(C(F)(F)F)c3)cc2)cn1,240.0,active,444.333,3.2592000000000008,3.0,4.0,240.0,6.619788758288394
1506,CHEMBL3804972,CC(C)C(=O)Nc1ccc(-c2ccc(NCC(=O)Nc3ccc(CN4CCNCC4)c(C(F)(F)F)c3)cc2)cn1,10000.0,inactive,374.194,3.364300000000002,2.0,4.0,10000.0,5.0
1507,CHEMBL3805330,O=C(CNc1ccc(-c2ccc(NC(=O)C3CC3)nc2)cc1)Nc1ccc(CN2CCNCC2)c(C(F)(F)F)c1,100.0,active,395.26000000000005,4.496600000000002,3.0,2.0,100.0,7.0
1508,CHEMBL3805771,CCN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3)cc2C(F)(F)F)CC1,50.0,active,343.3140000000001,2.7495000000000003,2.0,5.0,50.0,7.301029995663981
1509,CHEMBL3806189,CN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3F)cc2C(F)(F)F)CC1,20.0,active,440.5070000000002,4.2173000000000025,1.0,7.0,20.0,7.698970004336019
1510,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,339.0,active,454.5340000000002,4.653700000000003,2.0,7.0,339.0,6.4698003017969175
1511,CHEMBL3808884,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,6.0,active,386.48,4.639100000000004,2.0,4.0,6.0,8.221848749616356
1512,CHEMBL3808884,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,46.0,active,386.48,4.639100000000004,2.0,4.0,46.0,7.337242168318426
1513,CHEMBL3808884,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,51.0,active,386.48,4.639100000000004,2.0,4.0,51.0,7.292429823902063
1514,CHEMBL3808884,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,73.0,active,386.48,4.639100000000004,2.0,4.0,73.0,7.136677139879544
1515,CHEMBL3808469,Cc1nn(-c2ccccc2)c2nc(CCl)n(C)c(=O)c12,50000.0,inactive,532.5700000000002,4.684620000000004,2.0,5.0,50000.0,4.301029995663981
1516,CHEMBL3808531,Cc1nn(-c2ccccc2)c2nc(CCl)n(CC#N)c(=O)c12,50000.0,inactive,561.6120000000002,4.497720000000005,2.0,7.0,50000.0,4.301029995663981
1517,CHEMBL3808480,CCOC(=O)Cn1c(CCl)nc2c(c(C)nn2-c2ccccc2)c1=O,25000.0,inactive,575.6390000000001,4.522020000000004,1.0,7.0,25000.0,4.6020599913279625
1518,CHEMBL3809772,Cc1nn(-c2ccccc2)c2nc(CCl)n(Cc3ccccc3)c(=O)c12,12500.0,inactive,629.6090000000003,5.555720000000004,2.0,6.0,12500.0,4.903089986991944
1519,CHEMBL3810382,COCc1nc2c(c(C)nn2-c2ccccc2)c(=O)[nH]1,50000.0,inactive,626.6050000000002,6.2172200000000055,2.0,5.0,50000.0,4.301029995663981
1520,CHEMBL3809431,CCOCc1nc2c(c(C)nn2-c2ccccc2)c(=O)[nH]1,50000.0,inactive,558.6080000000002,5.198420000000004,2.0,5.0,50000.0,4.301029995663981
1521,CHEMBL3810367,CCCOCc1nc2c(c(C)nn2-c2ccccc2)c(=O)[nH]1,25000.0,inactive,532.5700000000002,4.456020000000003,1.0,6.0,25000.0,4.6020599913279625
1522,CHEMBL3809128,COCc1nc2c(c(C)nn2-c2ccccc2)c(=O)n1C,100000.0,inactive,493.6150000000002,4.590320000000004,2.0,7.0,100000.0,4.0
1523,CHEMBL3808590,COCc1nc2c(c(C)nn2-c2ccccc2)c(=O)n1CC#N,100000.0,inactive,444.4130000000002,3.8655000000000026,2.0,6.0,100000.0,4.0
1524,CHEMBL3808845,CCOC(=O)Cn1c(COC)nc2c(c(C)nn2-c2ccccc2)c1=O,12500.0,inactive,444.4130000000002,3.8655000000000026,2.0,6.0,12500.0,4.903089986991944
1525,CHEMBL3809680,COCc1nc2c(c(C)nn2-c2ccccc2)c(=O)n1Cc1ccccc1,25000.0,inactive,458.44000000000017,4.173920000000004,2.0,6.0,25000.0,4.6020599913279625
1526,CHEMBL3810117,CCOCc1nc2c(c(C)nn2-c2ccccc2)c(=O)n1C,100000.0,inactive,474.4390000000002,3.874100000000003,2.0,7.0,100000.0,4.0
1527,CHEMBL3808505,CCOCc1nc2c(c(C)nn2-c2ccccc2)c(=O)n1CC#N,100000.0,inactive,443.4250000000002,4.470500000000003,2.0,5.0,100000.0,4.0
1528,CHEMBL3810259,CCOCc1nc2c(c(C)nn2-c2ccccc2)c(=O)n1CC(=O)OCC,25000.0,inactive,457.45200000000017,4.778920000000005,2.0,5.0,25000.0,4.6020599913279625
1529,CHEMBL3810338,CCOCc1nc2c(c(C)nn2-c2ccccc2)c(=O)n1Cc1ccccc1,12500.0,inactive,460.41200000000015,2.8363000000000005,3.0,7.0,12500.0,4.903089986991944
1530,CHEMBL3809582,Cc1nn(-c2ccccc2)c2nc(CNc3ccccc3)[nH]c(=O)c12,25000.0,inactive,459.42400000000015,3.441300000000001,3.0,6.0,25000.0,4.6020599913279625
1531,CHEMBL3809900,Cc1ccc(NCc2nc3c(c(C)nn3-c3ccccc3)c(=O)[nH]2)cc1,25000.0,inactive,473.45100000000014,3.7497200000000026,3.0,6.0,25000.0,4.6020599913279625
1532,CHEMBL3808727,Cc1nn(-c2ccccc2)c2nc(CNc3ccc(O)cc3)[nH]c(=O)c12,100000.0,inactive,460.41200000000015,2.8363000000000005,3.0,7.0,100000.0,4.0
1533,CHEMBL3809669,Cc1nn(-c2ccccc2)c2nc(CNc3ccc(C(=O)O)cc3)[nH]c(=O)c12,50000.0,inactive,458.4400000000001,4.255600000000003,2.0,6.0,50000.0,4.301029995663981
1534,CHEMBL3808991,Cc1nn(-c2ccccc2)c2nc(CNc3ccccc3)n(C)c(=O)c12,50000.0,inactive,445.4010000000002,3.2605000000000013,2.0,7.0,50000.0,4.301029995663981
1535,CHEMBL3808883,Cc1nn(-c2ccccc2)c2nc(CNc3ccc(O)cc3)n(C)c(=O)c12,50000.0,inactive,459.4280000000001,3.6506000000000016,2.0,7.0,50000.0,4.301029995663981
1536,CHEMBL3809087,Cc1nn(-c2ccccc2)c2nc(CNc3ccccc3)n(CC#N)c(=O)c12,50000.0,inactive,459.4280000000002,3.5081000000000016,2.0,7.0,50000.0,4.301029995663981
1537,CHEMBL3809223,Cc1nn(-c2ccccc2)c2nc(CNc3ccc(O)cc3)n(CC#N)c(=O)c12,50000.0,inactive,486.4540000000002,3.404300000000001,2.0,7.0,50000.0,4.301029995663981
1538,CHEMBL3809625,CCN(CC)Cc1nc2c(c(C)nn2-c2ccccc2)c(=O)[nH]1,50000.0,inactive,484.4820000000002,3.6873000000000022,1.0,7.0,50000.0,4.301029995663981
1539,CHEMBL3808770,Cc1nn(-c2ccccc2)c2nc(CN3CCCCC3)[nH]c(=O)c12,50000.0,inactive,498.4650000000003,3.4059000000000017,2.0,7.0,50000.0,4.301029995663981
1540,CHEMBL3809950,Cc1nn(-c2ccccc2)c2nc(CN3CCOCC3)[nH]c(=O)c12,50000.0,inactive,478.4340000000002,4.604700000000003,1.0,7.0,50000.0,4.301029995663981
1541,CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,10000.0,inactive,473.45500000000027,3.8982000000000028,2.0,7.0,10000.0,5.0
1542,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,300.0,active,500.48100000000017,3.794400000000002,2.0,7.0,300.0,6.522878745280337
1543,CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1.0,active,486.45400000000024,3.391200000000002,2.0,7.0,1.0,9.0
1544,CHEMBL3809489,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,700.0,active,459.4280000000002,3.6506000000000016,2.0,7.0,700.0,6.154901959985743
1545,CHEMBL3818247,CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21,30000.0,inactive,468.43900000000014,4.429480000000003,1.0,7.0,30000.0,4.522878745280337
1546,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,196.2,active,468.43900000000014,4.429480000000003,1.0,7.0,196.2,6.707300996956071
1547,CHEMBL3824215,C(=C/n1ncc2c(NC3CCCCC3)ncnc21)\c1ccccc1,50000.0,inactive,431.37400000000014,2.8704,2.0,7.0,50000.0,4.301029995663981
1548,CHEMBL3823628,C(=C/n1ncc2c(N3CCCCCC3)ncnc21)\c1ccccc1,20000.0,inactive,458.44400000000013,3.441300000000002,1.0,7.0,20000.0,4.698970004336019
1553,CHEMBL306380,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,147.0,active,444.4130000000002,3.8655000000000026,2.0,6.0,147.0,6.8326826652518236
1554,CHEMBL3823861,CN(C)CC1CCN(CCn2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)CC1,116.0,active,512.4100000000002,4.884300000000003,2.0,6.0,116.0,6.935542010773082
1555,CHEMBL3824089,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,479.0,active,445.4010000000002,3.2605000000000013,2.0,7.0,479.0,6.319664486585437
1557,CHEMBL3824233,COc1cc(-c2nn(CCN3CCC(N4CCCC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,407.0,active,445.4010000000002,3.2605000000000013,2.0,7.0,407.0,6.39040559077478
1558,CHEMBL3823104,COc1cc(-c2nn(CCN3CCC(N4CCCCC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,808.0,active,459.42800000000017,3.568920000000002,2.0,7.0,808.0,6.092588639225414
1560,CHEMBL3823255,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NC(=O)CC(C)(C)C,10000.0,inactive,460.41600000000017,2.8427000000000007,3.0,8.0,10000.0,5.0
1561,CHEMBL3823543,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NCc1ccccc1,10000.0,inactive,444.4130000000002,3.8655000000000026,2.0,6.0,10000.0,5.0
1562,CHEMBL3824228,CN(C)C1CCN(CCn2nc(-c3ccc(NC(=O)OC(C)(C)C)cc3)c3c(N)ncnc32)CC1,10000.0,inactive,444.4130000000002,3.8655000000000026,2.0,6.0,10000.0,5.0
1563,CHEMBL3824021,CN(C)C1CCN(CCn2nc(-c3ccc(CC(=O)O)cc3)c3c(N)ncnc32)CC1,10000.0,inactive,458.44000000000017,4.173920000000003,2.0,6.0,10000.0,5.0
1565,CHEMBL3824116,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1CC(=O)OC(C)(C)C,370.0,active,458.44000000000017,4.173920000000003,2.0,6.0,370.0,6.431798275933005
1566,CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.5,active,458.44000000000017,4.1739200000000025,2.0,6.0,0.5,9.301029995663981
1568,CHEMBL3958173,CCc1cc2c(cc1N1CCN(CC3(O)CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1000.0,active,462.4030000000002,4.004600000000003,2.0,6.0,1000.0,6.0
1569,CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,4.0,active,462.4030000000002,4.004600000000002,2.0,6.0,4.0,8.397940008672037
1570,CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,80.0,active,462.4030000000002,4.004600000000003,2.0,6.0,80.0,7.096910013008056
1571,,,,,480.3930000000002,4.143700000000003,2.0,6.0,,
1572,CHEMBL3954137,COc1ccc(-c2nnc3n(-c4ccccc4)c(=O)c4cnn(-c5ccccc5)c4n23)cc1,20000.0,inactive,478.8580000000002,4.518900000000003,2.0,6.0,20000.0,4.698970004336019
1573,,,,,512.4100000000002,4.884300000000003,2.0,6.0,,
1574,,,,,476.4300000000002,4.313020000000003,2.0,6.0,,
1575,CHEMBL3904850,COc1ccc(C(=O)NNc2nc3c(cnn3-c3ccccc3)c(=O)n2-c2ccccc2)cc1,12200.0,inactive,496.8480000000002,4.658000000000003,2.0,6.0,12200.0,4.913640169325252
1576,CHEMBL3911525,O=C(NNc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccc1)c1ccccc1,13800.0,inactive,469.4230000000002,3.737180000000002,2.0,7.0,13800.0,4.860120913598763
1577,,,,,474.43900000000014,3.874100000000002,2.0,7.0,,
1578,,,,,474.4390000000002,3.874100000000003,2.0,7.0,,
1579,CHEMBL3908573,O=c1c2cnn(-c3ccccc3)c2n2c(Nc3ccccc3)nnc2n1-c1ccccc1,150000.0,inactive,443.4250000000002,4.470500000000003,2.0,5.0,150000.0,3.8239087409443187
1580,CHEMBL3954137,COc1ccc(-c2nnc3n(-c4ccccc4)c(=O)c4cnn(-c5ccccc5)c4n23)cc1,19000.0,inactive,461.4150000000002,4.609600000000003,2.0,5.0,19000.0,4.721246399047171
1581,CHEMBL3917521,O=c1c2cnn(-c3ccccc3)c2n2c(-c3ccccc3)nnc2n1-c1ccccc1,40000.0,inactive,473.45100000000025,3.9628000000000023,3.0,6.0,40000.0,4.3979400086720375
1582,CHEMBL3967164,O=C(NNc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccc1)c1ccc(Cl)cc1,65600.0,inactive,519.4950000000002,4.837000000000004,3.0,6.0,65600.0,4.1830961606243395
1583,CHEMBL3904850,COc1ccc(C(=O)NNc2nc3c(cnn3-c3ccccc3)c(=O)n2-c2ccccc2)cc1,26100.0,inactive,479.4050000000002,4.748700000000004,2.0,5.0,26100.0,4.583359492661719
1584,CHEMBL3911525,O=C(NNc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccc1)c1ccccc1,20900.0,inactive,519.4510000000002,4.396200000000004,2.0,7.0,20900.0,4.679853713888946
1585,CHEMBL3983676,O=c1c2cnn(-c3ccccc3)c2nc(N/N=C/c2ccc(F)cc2)n1-c1ccccc1,110000.0,inactive,494.47300000000024,5.0187000000000035,2.0,6.0,110000.0,3.958607314841775
1586,,,,,495.46100000000024,4.413700000000003,2.0,7.0,,
1588,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,250.0,active,459.4280000000001,3.6506000000000016,2.0,7.0,250.0,6.6020599913279625
1589,CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,28.0,active,429.4020000000002,4.289700000000003,1.0,6.0,28.0,7.552841968657781
1590,CHEMBL3939150,Cc1ccc(C(=O)N2CCC(Oc3cc(NC(=O)c4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)CC2)cn1,46.0,active,444.4170000000002,3.871900000000002,2.0,7.0,46.0,7.337242168318426
1591,CHEMBL3957831,Cc1cncc(C(=O)N2CCC(Oc3cc(NC(=O)c4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)CC2)c1,6.0,active,458.4400000000003,4.387000000000004,2.0,6.0,6.0,8.221848749616356
1593,CHEMBL3894450,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1OC1CCN(C(=O)c2ccncc2)CC1,7.0,active,461.40000000000015,2.231299999999999,3.0,8.0,7.0,8.154901959985743
1594,CHEMBL3962651,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1OC1CCN(C(=O)c2ccccn2)CC1,30.0,active,475.42700000000013,2.885400000000001,2.0,8.0,30.0,7.522878745280337
1595,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,223.0,active,475.42700000000013,2.885400000000001,2.0,8.0,223.0,6.651695136951839
1596,CHEMBL1097700,CNc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\[C@@H](C)[C@H](C)OC2=O,214.0,active,475.42700000000013,2.885400000000001,2.0,8.0,214.0,6.669586226650809
1597,CHEMBL3945209,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CC(=O)NO)CC2)n1,100.0,active,459.4280000000002,3.5081000000000016,2.0,7.0,100.0,7.0
1598,CHEMBL3947855,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCC(=O)NO)CC2)n1,100.0,active,458.4400000000002,4.113100000000003,2.0,6.0,100.0,7.0
1599,CHEMBL3964750,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCC(=O)NO)CC2)n1,100.0,active,472.4670000000002,4.421520000000005,2.0,6.0,100.0,7.0
1600,CHEMBL3907624,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCC(=O)NO)CC2)n1,100.0,active,459.4280000000002,3.5081000000000016,2.0,7.0,100.0,7.0
1601,CHEMBL3901629,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCC(=O)NO)CC2)n1,100.0,active,473.4550000000002,3.8165200000000024,2.0,7.0,100.0,7.0
1602,CHEMBL3904339,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCCC(=O)NO)CC2)n1,100.0,active,484.4380000000002,3.379780000000002,2.0,8.0,100.0,7.0
1603,CHEMBL3960592,Cc1nc(NCCNCC(=O)NO)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,100.0,active,458.4400000000002,4.113100000000003,2.0,6.0,100.0,7.0
1604,CHEMBL3965755,Cc1nc(NCCNCCCCCC(=O)NO)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,100.0,active,472.4670000000002,4.421520000000005,2.0,6.0,100.0,7.0
1605,CHEMBL3984972,Cc1nc(NCCCCCC(=O)NO)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,100.0,active,486.4940000000002,4.675500000000005,2.0,6.0,100.0,7.0
1606,CHEMBL3889939,Cc1nc(NCCCCCCC(=O)NO)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,100.0,active,490.4570000000003,4.582600000000004,2.0,6.0,100.0,7.0
1607,CHEMBL3939723,Cc1nc(N)cc(N(CC(=O)NO)c2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,100.0,active,498.50500000000034,4.990500000000004,2.0,6.0,100.0,7.0
1608,CHEMBL3347647,CN(C)CCCNC(=O)c1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,709.2,active,476.43000000000023,4.252200000000003,2.0,6.0,709.2,6.14923127307112
1609,CHEMBL3347636,COC(=O)c1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,44.56,active,490.4570000000002,4.560620000000005,2.0,6.0,44.56,7.351054817834328
1610,CHEMBL3347621,O=C(Nc1cnc2[nH]c(Cc3ccc[nH]3)cc2c1)c1ccccc1Br,654.5,active,492.8850000000003,4.766500000000004,2.0,6.0,654.5,6.184090349113226
1611,CHEMBL3347624,COC(=O)c1cc2cc(NC(=O)c3c(F)cccc3OC)cnc2[nH]1,381.7,active,510.8750000000002,4.905600000000003,2.0,6.0,381.7,6.4182778400509015
1612,CHEMBL3347647,CN(C)CCCNC(=O)c1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,21.81,active,483.4500000000002,3.9847800000000024,2.0,7.0,21.81,7.6613443344213
1613,CHEMBL3347636,COC(=O)c1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,10.0,active,483.4500000000002,3.9847800000000015,2.0,7.0,10.0,8.0
1614,CHEMBL3347621,O=C(Nc1cnc2[nH]c(Cc3ccc[nH]3)cc2c1)c1ccccc1Br,68.13,active,492.4290000000002,3.2230000000000016,3.0,7.0,68.13,7.1666616110606025
1615,CHEMBL3347624,COC(=O)c1cc2cc(NC(=O)c3c(F)cccc3OC)cnc2[nH]1,18.28,active,444.4170000000001,3.2269000000000014,2.0,7.0,18.28,7.738023808602187
1616,CHEMBL3347647,CN(C)CCCNC(=O)c1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,28.01,active,443.4290000000001,3.831900000000002,2.0,6.0,28.01,7.552686891176432
1617,CHEMBL3347636,COC(=O)c1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,10.0,active,457.4560000000002,4.140320000000002,2.0,6.0,10.0,8.0
1618,CHEMBL3347621,O=C(Nc1cnc2[nH]c(Cc3ccc[nH]3)cc2c1)c1ccccc1Br,84.96,active,444.4170000000001,3.2269000000000014,2.0,7.0,84.96,7.070785496262606
1619,CHEMBL3347624,COC(=O)c1cc2cc(NC(=O)c3c(F)cccc3OC)cnc2[nH]1,18.43,active,443.4290000000001,3.831900000000002,2.0,6.0,18.43,7.734474664780926
1620,CHEMBL3347647,CN(C)CCCNC(=O)c1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,100000.0,inactive,457.4560000000002,4.140320000000002,2.0,6.0,100000.0,4.0
1621,CHEMBL3347636,COC(=O)c1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,100000.0,inactive,458.44400000000013,3.4876000000000014,2.0,7.0,100000.0,4.0
1622,CHEMBL3347621,O=C(Nc1cnc2[nH]c(Cc3ccc[nH]3)cc2c1)c1ccccc1Br,63330.0,inactive,457.45600000000013,4.092600000000003,2.0,6.0,63330.0,4.198390511972681
1623,CHEMBL3347624,COC(=O)c1cc2cc(NC(=O)c3c(F)cccc3OC)cnc2[nH]1,100000.0,inactive,471.4830000000002,4.401020000000003,2.0,6.0,100000.0,4.0
1624,CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,86.1,active,458.44400000000013,3.4876000000000014,2.0,7.0,86.1,7.064996848546345
1625,CHEMBL3647967,C=CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,32.3,active,457.45600000000013,4.092600000000003,2.0,6.0,32.3,7.490797477668897
1626,CHEMBL1289926,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,7.784,active,471.4830000000002,4.401020000000003,2.0,6.0,7.784,8.108797172739704
1627,CHEMBL1289926,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,0.5511,active,458.44400000000013,3.4745000000000017,2.0,7.0,0.5511,9.258769588974529
1628,CHEMBL1289926,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,2.6,active,457.45600000000013,4.079500000000002,2.0,6.0,2.6,8.585026652029182
1629,CHEMBL1289926,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,0.418,active,471.48300000000023,4.387920000000002,2.0,6.0,0.418,9.378823718224965
1630,CHEMBL3974327,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ccc2n1,2.12,active,458.44400000000013,3.4745000000000017,2.0,7.0,2.12,8.67366413907125
1631,CHEMBL3898824,CNc1nc2cc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)ccn2n1,2.28,active,457.45600000000013,4.079500000000002,2.0,6.0,2.28,8.642065152999546
1632,CHEMBL3901511,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccn2nc(N(C)C)nc2c1,39.4,active,471.48300000000023,4.387920000000002,2.0,6.0,39.4,7.404503778174426
1633,CHEMBL3935947,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cn(C)c(-c2ncc(C(F)(F)F)[nH]2)n1,6.45,active,487.48200000000026,4.0881000000000025,2.0,7.0,6.45,8.190440285364732
1634,CHEMBL3951215,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc(-c2ncc(C(F)(F)F)[nH]2)nc1,57.9,active,472.4710000000002,3.8298000000000014,1.0,7.0,57.9,7.2373214362725635
1635,CHEMBL3919620,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc(-c2ncc[nH]2)nc1,6.81,active,487.4820000000002,4.286700000000003,2.0,7.0,6.81,8.166852888087215
1636,CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,1.0,active,486.4940000000002,4.891700000000005,2.0,6.0,1.0,9.0
1637,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1000.0,active,500.52100000000024,5.200120000000005,2.0,6.0,1000.0,6.0
1638,CHEMBL3899456,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CC[C@H](O)C2)c(-c2cncnc2)c1,3.0,active,471.4390000000003,3.9162000000000026,1.0,7.0,3.0,8.522878745280337
